scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,defect_type,true_node,start_hour,duration_h,flow,abs_flow,is_active
1,3.0,2-hop,0.14285714285714285,7,1.5690051663584133,2.176291202888036,I,HS1313402,8,12,61.7252,61.7252,True
1,3.0,3+-hop,0.14655172413793102,116,1.5367285159193012,4.467824484765573,I,HS1313402,8,12,61.7252,61.7252,True
1,3.166667,0-hop,0.0,1,0.0001363829163420475,9.653931282168759e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,3.166667,1-hop,0.0,4,0.0001742659843351751,0.00024409716123453216,I,HS1313402,8,12,61.7252,61.7252,True
1,3.166667,2-hop,0.14285714285714285,7,1.566608614514238,2.173284243719132,I,HS1313402,8,12,61.7252,61.7252,True
1,3.166667,3+-hop,0.13793103448275862,116,1.543102430089577,4.487882297908985,I,HS1313402,8,12,61.7252,61.7252,True
1,3.333333,0-hop,0.0,1,3.162500717830592e-05,2.2385915647364103e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,3.333333,1-hop,0.0,4,4.248970062332711e-05,5.9663780193337345e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,3.333333,2-hop,0.14285714285714285,7,1.5634766121586625,2.1689438918851627,I,HS1313402,8,12,61.7252,61.7252,True
1,3.333333,3+-hop,0.13793103448275862,116,1.5436667450117139,4.4958972197813925,I,HS1313402,8,12,61.7252,61.7252,True
1,3.5,0-hop,0.0,1,9.928720047004238e-05,7.028092933082331e-05,I,HS1313402,8,12,61.7252,61.7252,True
1,3.5,1-hop,0.0,4,0.00012022356583240498,0.0001609405511805647,I,HS1313402,8,12,61.7252,61.7252,True
1,3.5,2-hop,0.14285714285714285,7,1.5613951158689048,2.1660631648447928,I,HS1313402,8,12,61.7252,61.7252,True
1,3.5,3+-hop,0.13793103448275862,116,1.5412054898744552,4.496760278588704,I,HS1313402,8,12,61.7252,61.7252,True
1,3.666667,0-hop,0.0,1,0.00026122800220920717,0.00018491151604216048,I,HS1313402,8,12,61.7252,61.7252,True
1,3.666667,1-hop,0.0,4,0.00031157832279665764,0.0004238213609925556,I,HS1313402,8,12,61.7252,61.7252,True
1,3.666667,2-hop,0.14285714285714285,7,1.5613226788012238,2.1658843450794096,I,HS1313402,8,12,61.7252,61.7252,True
1,3.666667,3+-hop,0.13793103448275862,116,1.538922217675692,4.499948269791029,I,HS1313402,8,12,61.7252,61.7252,True
