node_id,active_max_energy,active_mean_energy,x_km,y_km
VP0232532,0.001100252639106999,0.0003009658178431573,0.4785140000000829,0.0
HS1344263,0.0010959980086154523,0.0003265724018980741,2.0766660000000847,0.7692870000000112
HS1316849,0.0010856620899035658,0.000261130504180475,1.9503870000001042,1.275871999999974
HS1306601,0.0010683077193357129,0.0003157255833864115,0.8052480000000214,1.0246610000000218
HS1313803,0.001063762105089762,0.00031815664043323845,1.1459170000000158,0.9448479999999981
HS1313415,0.0010614793886945786,0.0002744625960372954,1.0575360000000802,0.7598740000000107
HS1317102,0.0010572794831033327,0.00035013725066223623,0.9699440000000177,0.42503100000001726
HS1344159,0.00105602861835654,0.00026042021239597855,1.3982430000000168,1.0661589999999852
HS1316202,0.0010429201422089245,0.0002881828591576531,1.5910250000000232,1.1521269999999786
HS1316177,0.0010318833093361142,0.00028988182217901847,1.4983200000000652,1.114960000000021
HS1316786,0.00102475056110854,0.0002527723850976211,1.7805800000000744,1.2527629999999772
HS1316835,0.0010244400100313288,0.0002506001833764758,1.9914050000000278,1.320130999999994
HS1316566,0.0010227986333797622,0.0002717313221667793,1.869328000000096,0.9726259999999893
HS1344920,0.0010179038665218733,0.00027253531432665717,0.6199350000000559,0.4211259999999893
HS1313283,0.0010172698531741844,0.00027057499372461436,1.151578000000096,0.29766300000000046
HS1314505,0.0010156907020292749,0.00026458180424011055,1.1557090000000316,1.4661859999999869
HS1330842,0.0010010356519215482,0.0002550913569141501,0.4837310000000289,1.10299099999998
HS2003125,0.0009915680352397761,0.0002512208147242141,0.09628800000005867,1.1082490000000107
HS1313794,0.000989712861278326,0.0002562775864779923,1.231639000000083,0.9852459999999846
HS2003111,0.0009881685972671676,0.0002992711018650749,0.19495800000010058,1.1426290000000154
HS1313959,0.0009868170837851935,0.0002530048172141307,1.5515550000000513,0.7127100000000209
HS1316467,0.000986527044651557,0.00024781103423291204,1.9741300000000046,1.1412799999999697
HS1313640,0.0009826830121469144,0.0002497897733859131,1.4498360000000103,0.5842719999999972
