method_key,method_short,method,budget,diagnosis_seed,split_mode,layout_file,output_tag,metrics_file,command,direct,near,far,mean_hop,max_hop,overlap_count,monitor_dispersion_mean_hop,monitor_redundancy_mean_jaccard,global_mean_hop,metrics_status,window_mrr,window_top1,window_top3,window_top5,event_mrr_mean,event_top1_mean,event_top3_mean,event_top5_mean,scenario_count
v0_2_clean_scenario,v0_2 clean,learnable_layout_network_v0_2_clean_scenario,20,42,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N20_layoutseed42.json,ch5_core_v0_2_clean_scenario_N20_scenario_s42,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v0_2_clean_scenario_N20_scenario_s42.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N20_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 42 --output-tag ch5_core_v0_2_clean_scenario_N20_scenario_s42",12,35,3,1.24,3.0,12,12.594736842105263,0.08919966729177255,1.6484375,missing,,,,,,,,,
v0_2_clean_scenario,v0_2 clean,learnable_layout_network_v0_2_clean_scenario,20,123,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N20_layoutseed42.json,ch5_core_v0_2_clean_scenario_N20_scenario_s123,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v0_2_clean_scenario_N20_scenario_s123.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N20_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 123 --output-tag ch5_core_v0_2_clean_scenario_N20_scenario_s123",12,35,3,1.24,3.0,12,12.594736842105263,0.08919966729177255,1.6484375,missing,,,,,,,,,
v2_2_clean_generalization,v2_2 clean,learnable_layout_network_v2_2_clean_generalization,20,7,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N20_layoutseed42.json,ch5_core_v2_2_clean_generalization_N20_scenario_s7,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v2_2_clean_generalization_N20_scenario_s7.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N20_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 7 --output-tag ch5_core_v2_2_clean_generalization_N20_scenario_s7",10,37,3,1.28,3.0,10,12.873684210526315,0.08808308650413914,1.6640625,missing,,,,,,,,,
v2_2_clean_generalization,v2_2 clean,learnable_layout_network_v2_2_clean_generalization,20,42,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N20_layoutseed42.json,ch5_core_v2_2_clean_generalization_N20_scenario_s42,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v2_2_clean_generalization_N20_scenario_s42.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N20_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 42 --output-tag ch5_core_v2_2_clean_generalization_N20_scenario_s42",10,37,3,1.28,3.0,10,12.873684210526315,0.08808308650413914,1.6640625,missing,,,,,,,,,
v2_2_clean_generalization,v2_2 clean,learnable_layout_network_v2_2_clean_generalization,20,123,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N20_layoutseed42.json,ch5_core_v2_2_clean_generalization_N20_scenario_s123,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v2_2_clean_generalization_N20_scenario_s123.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N20\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N20_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 123 --output-tag ch5_core_v2_2_clean_generalization_N20_scenario_s123",10,37,3,1.28,3.0,10,12.873684210526315,0.08808308650413914,1.6640625,missing,,,,,,,,,
degree,Degree,degree,25,7,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\degree\monitor_nodes_degree_N25.json,ch5_core_degree_N25_scenario_s7,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_degree_N25_scenario_s7.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\degree\monitor_nodes_degree_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 7 --output-tag ch5_core_degree_N25_scenario_s7",12,21,17,3.48,15.0,12,9.78,0.06839550264550263,,missing,,,,,,,,,
degree,Degree,degree,25,42,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\degree\monitor_nodes_degree_N25.json,ch5_core_degree_N25_scenario_s42,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_degree_N25_scenario_s42.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\degree\monitor_nodes_degree_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 42 --output-tag ch5_core_degree_N25_scenario_s42",12,21,17,3.48,15.0,12,9.78,0.06839550264550263,,available,0.7932988883734028,0.6721120186697783,0.8926487747957993,0.9544924154025671,0.7995807293663572,0.6772306023858821,0.9110333344287797,0.9668161950770647,63.0
degree,Degree,degree,25,123,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\degree\monitor_nodes_degree_N25.json,ch5_core_degree_N25_scenario_s123,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_degree_N25_scenario_s123.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\degree\monitor_nodes_degree_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 123 --output-tag ch5_core_degree_N25_scenario_s123",12,21,17,3.48,15.0,12,9.78,0.06839550264550263,,missing,,,,,,,,,
candidate_observability,Cand-Obs,candidate_observability,25,7,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\candidate_observability\monitor_nodes_candidate_observability_N25.json,ch5_core_candidate_observability_N25_scenario_s7,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_candidate_observability_N25_scenario_s7.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\candidate_observability\monitor_nodes_candidate_observability_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 7 --output-tag ch5_core_candidate_observability_N25_scenario_s7",15,34,1,0.94,3.0,15,12.526666666666667,0.015628306878306877,,missing,,,,,,,,,
candidate_observability,Cand-Obs,candidate_observability,25,42,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\candidate_observability\monitor_nodes_candidate_observability_N25.json,ch5_core_candidate_observability_N25_scenario_s42,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_candidate_observability_N25_scenario_s42.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\candidate_observability\monitor_nodes_candidate_observability_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 42 --output-tag ch5_core_candidate_observability_N25_scenario_s42",15,34,1,0.94,3.0,15,12.526666666666667,0.015628306878306877,,available,0.909694677194887,0.8413068844807468,0.9801633605600933,0.9964994165694282,0.9058005093658993,0.8369741982578419,0.9730095742000503,0.9915343915343916,63.0
candidate_observability,Cand-Obs,candidate_observability,25,123,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\candidate_observability\monitor_nodes_candidate_observability_N25.json,ch5_core_candidate_observability_N25_scenario_s123,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_candidate_observability_N25_scenario_s123.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\candidate_observability\monitor_nodes_candidate_observability_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 123 --output-tag ch5_core_candidate_observability_N25_scenario_s123",15,34,1,0.94,3.0,15,12.526666666666667,0.015628306878306877,,missing,,,,,,,,,
two_stage_balanced_layout_v1,Two-stage v1,two_stage_balanced_layout_v1,25,7,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\two_stage_balanced_layout_v1\monitor_nodes_two_stage_balanced_layout_v1_N25.json,ch5_core_two_stage_balanced_layout_v1_N25_scenario_s7,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_two_stage_balanced_layout_v1_N25_scenario_s7.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\two_stage_balanced_layout_v1\monitor_nodes_two_stage_balanced_layout_v1_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 7 --output-tag ch5_core_two_stage_balanced_layout_v1_N25_scenario_s7",18,31,1,0.92,4.0,18,13.823333333333334,0.006115079365079365,,missing,,,,,,,,,
two_stage_balanced_layout_v1,Two-stage v1,two_stage_balanced_layout_v1,25,42,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\two_stage_balanced_layout_v1\monitor_nodes_two_stage_balanced_layout_v1_N25.json,ch5_core_two_stage_balanced_layout_v1_N25_scenario_s42,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_two_stage_balanced_layout_v1_N25_scenario_s42.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\two_stage_balanced_layout_v1\monitor_nodes_two_stage_balanced_layout_v1_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 42 --output-tag ch5_core_two_stage_balanced_layout_v1_N25_scenario_s42",18,31,1,0.92,4.0,18,13.823333333333334,0.006115079365079365,,available,0.8848815990509759,0.8133022170361727,0.9521586931155193,0.9836639439906651,0.8719084994713301,0.7910304862685814,0.9458931720836483,0.9876543209876542,63.0
two_stage_balanced_layout_v1,Two-stage v1,two_stage_balanced_layout_v1,25,123,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\two_stage_balanced_layout_v1\monitor_nodes_two_stage_balanced_layout_v1_N25.json,ch5_core_two_stage_balanced_layout_v1_N25_scenario_s123,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_two_stage_balanced_layout_v1_N25_scenario_s123.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layouts\two_stage_balanced_layout_v1\monitor_nodes_two_stage_balanced_layout_v1_N25.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 123 --output-tag ch5_core_two_stage_balanced_layout_v1_N25_scenario_s123",18,31,1,0.92,4.0,18,13.823333333333334,0.006115079365079365,,missing,,,,,,,,,
v0_2_clean_scenario,v0_2 clean,learnable_layout_network_v0_2_clean_scenario,25,7,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N25_layoutseed42.json,ch5_core_v0_2_clean_scenario_N25_scenario_s7,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v0_2_clean_scenario_N25_scenario_s7.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N25_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 7 --output-tag ch5_core_v0_2_clean_scenario_N25_scenario_s7",15,34,1,0.96,3.0,15,12.496666666666666,0.09170004995004995,1.3515625,missing,,,,,,,,,
v0_2_clean_scenario,v0_2 clean,learnable_layout_network_v0_2_clean_scenario,25,42,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N25_layoutseed42.json,ch5_core_v0_2_clean_scenario_N25_scenario_s42,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v0_2_clean_scenario_N25_scenario_s42.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N25_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 42 --output-tag ch5_core_v0_2_clean_scenario_N25_scenario_s42",15,34,1,0.96,3.0,15,12.496666666666666,0.09170004995004995,1.3515625,available,0.8820680097493158,0.8016336056009334,0.9661610268378062,0.9836639439906651,0.8766801446451205,0.7923704410764453,0.957716049382716,0.9803791887125219,63.0
v0_2_clean_scenario,v0_2 clean,learnable_layout_network_v0_2_clean_scenario,25,123,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N25_layoutseed42.json,ch5_core_v0_2_clean_scenario_N25_scenario_s123,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v0_2_clean_scenario_N25_scenario_s123.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v0_2_clean_scenario\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v0_2_clean_scenario_N25_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 123 --output-tag ch5_core_v0_2_clean_scenario_N25_scenario_s123",15,34,1,0.96,3.0,15,12.496666666666666,0.09170004995004995,1.3515625,missing,,,,,,,,,
v2_2_clean_generalization,v2_2 clean,learnable_layout_network_v2_2_clean_generalization,25,7,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N25_layoutseed42.json,ch5_core_v2_2_clean_generalization_N25_scenario_s7,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v2_2_clean_generalization_N25_scenario_s7.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N25_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 7 --output-tag ch5_core_v2_2_clean_generalization_N25_scenario_s7",12,37,1,1.1,3.0,12,12.796666666666667,0.09125280275280274,1.3203125,missing,,,,,,,,,
v2_2_clean_generalization,v2_2 clean,learnable_layout_network_v2_2_clean_generalization,25,42,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N25_layoutseed42.json,ch5_core_v2_2_clean_generalization_N25_scenario_s42,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v2_2_clean_generalization_N25_scenario_s42.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N25_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 42 --output-tag ch5_core_v2_2_clean_generalization_N25_scenario_s42",12,37,1,1.1,3.0,12,12.796666666666667,0.09125280275280274,1.3203125,available,0.9035639522234228,0.8296382730455076,0.9778296382730455,0.9929988331388565,0.8866947257302674,0.8001878441319433,0.9718694885361554,0.9914021164021164,63.0
v2_2_clean_generalization,v2_2 clean,learnable_layout_network_v2_2_clean_generalization,25,123,scenario,E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N25_layoutseed42.json,ch5_core_v2_2_clean_generalization_N25_scenario_s123,E:\11.16\script2_new\outputs\reports\last_run_metrics_ch5_core_v2_2_clean_generalization_N25_scenario_s123.json,"conda run -n swmm_gpu python ""E:\11.16\script2_new\scripts\train_privileged_teacher_student.py"" --student-monitors ""E:\11.16\script2_new\chapter5_layout_optimization\outputs\layout_stability\layout_files\v2_2_clean_generalization\N25\layout_seed_42\monitor_nodes_learnable_layout_network_v2_2_clean_generalization_N25_layoutseed42.json"" --teacher-subdir time_gated_full_ie_v4_formal_conservative420_seed42 --student-model-type hydraulic_inverse_deepattn --num-epochs 25 --lambda-kd 0 --lambda-active-kd 0 --split-mode scenario --seed 123 --output-tag ch5_core_v2_2_clean_generalization_N25_scenario_s123",12,37,1,1.1,3.0,12,12.796666666666667,0.09125280275280274,1.3203125,missing,,,,,,,,,
