method_short,method,seed,monitor_budget_n,scenario_id,n_windows,scenario_mrr,scenario_top1,scenario_top3,scenario_top5,source_json,defect_id,defect_type,node_id,link_id,intensity_pct,start_hour,duration_h,flow,BODf,NH4,DO,baseline_flow,observability_tier,nearest_monitors,is_hard_candidate,min_monitor_hop,nearest_monitor,observability_tier_layout
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,202,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,202,I,HS2003111,,40,14,18,11.8885,0.0,0.0,0.0,29.7212,far,HS1306601,True,0,HS2003111,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,212,5,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,212,I,HS1344902,,60,2,6,2.9322,0.0,0.0,0.0,4.887,far,HS1316467,True,0,HS1344902,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,219,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,219,I,HS1306554,,50,8,6,16.6903,0.0,0.0,0.0,33.3805,near,HS1306571,False,2,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,225,18,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,225,I,HS1330842,,50,8,18,4.3084,0.0,0.0,0.0,8.6168,far,HS1306601,True,0,HS1330842,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,234,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,234,I,HS1313253,,40,8,24,2.6967,0.0,0.0,0.0,6.7419,direct,HS1313253,False,0,HS1313253,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,248,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,248,I,HS1344920,,60,2,24,2.5461,0.0,0.0,0.0,4.2436,near,HS1313298,False,1,HS1313676,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,251,6,0.6666666666666666,0.3333333333333333,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,251,E,HS1306571,HS1306554.2,50,6,6,-16.6747,0.0,0.0,0.0,33.3493,direct,HS1306571,False,1,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,252,21,0.9285714285714286,0.8571428571428571,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,252,E,HS1306571,HS1306554.2,40,0,24,-13.3397,0.0,0.0,0.0,33.3493,direct,HS1306571,False,1,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,253,15,0.7333333333333333,0.4666666666666667,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,253,E,HS1306571,HS1306554.2,60,0,18,-20.0096,0.0,0.0,0.0,33.3493,direct,HS1306571,False,1,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,258,18,0.8611111111111112,0.7222222222222222,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,258,E,HS1306601,HS1306571.1,50,18,18,-53.7476,0.0,0.0,0.0,107.4953,direct,HS1306601,False,0,HS1306601,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,261,18,0.9722222222222222,0.9444444444444444,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,261,E,HS1306904,HS1313402.2,60,6,18,-38.4051,0.0,0.0,0.0,64.0085,direct,HS1306904,False,1,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,276,24,0.9791666666666666,0.9583333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,276,E,HS1311339,HS1311349.2,50,12,24,-1.4322,0.0,0.0,0.0,2.8644,far,MH0100292,True,2,MH0100334,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,280,18,0.9722222222222222,0.9444444444444444,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,280,E,HS1311339,HS1311349.2,60,18,18,-1.7186,0.0,0.0,0.0,2.8644,far,MH0100292,True,2,MH0100334,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,291,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,291,E,HS1313140,HS1313044.1,60,6,6,5.3905,0.0,0.0,0.0,-8.9841,near,HS1313044,False,1,HS1313044,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,292,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,292,E,HS1313140,HS1313044.1,60,6,12,5.3905,0.0,0.0,0.0,-8.9841,near,HS1313044,False,1,HS1313044,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,312,21,0.8809523809523809,0.7619047619047619,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,312,E,HS1313402,HS1313391.1,40,0,24,-23.3318,0.0,0.0,0.0,58.3294,direct,HS1313402,False,2,HS1308301,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,313,3,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,313,E,HS1313402,HS1313391.1,60,0,6,-34.9977,0.0,0.0,0.0,58.3294,direct,HS1313402,False,2,HS1308301,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,318,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,318,E,HS1313597,HS1313613.1,60,18,6,-1.7301,0.0,0.0,0.0,2.8834,direct,HS1313597,False,1,HS1313569,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,326,12,0.3013888888888889,0.0,0.6666666666666666,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,326,E,HS1314237,HS1314210.1,50,6,12,-1.9257,0.0,0.0,0.0,3.8514,far,HS1306601,True,2,HS2003111,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,340,18,0.9722222222222222,0.9444444444444444,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,340,E,HS1314505,HS1314769.1,50,12,18,3.7797,0.0,0.0,0.0,-7.5595,near,HS2003013,False,2,MH0242298,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,344,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,344,E,HS1316202,HS1316177.1,50,12,12,-34.5508,0.0,0.0,0.0,69.1016,near,HS1316267,False,1,HS1316207,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,346,18,0.9166666666666666,0.8333333333333334,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,346,E,HS1316563,HS1316467.1,50,12,18,-8.5035,0.0,0.0,0.0,17.007,direct,HS1316563,False,2,HS1316267,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,349,18,0.8888888888888888,0.7777777777777778,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,349,E,HS1316563,HS1316467.1,40,12,18,-6.8028,0.0,0.0,0.0,17.007,direct,HS1316563,False,2,HS1316267,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,350,6,0.6666666666666666,0.3333333333333333,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,350,E,HS1316563,HS1316467.1,40,12,6,-6.8028,0.0,0.0,0.0,17.007,direct,HS1316563,False,2,HS1316267,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,357,12,0.2625,0.0,0.25,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,357,E,HS1316643,HS1316671.1,40,12,12,-3.5514,0.0,0.0,0.0,8.8784,far,HS1316467;HS1316563,True,1,HS1316585,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,367,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,367,E,HS1324403,14,60,18,24,-35.3267,0.0,0.0,0.0,58.8778,near,HS1313044;HS1318293,False,1,HS1313044,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,372,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,372,E,HS1344263,MH0242782.1,40,6,12,-3.5554,0.0,0.0,0.0,8.8884,far,HS1316563,True,1,HS1316585,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,384,18,0.8055555555555556,0.6111111111111112,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,384,E,HS2003046,HS1306601.1,50,12,18,-16.628,0.0,0.0,0.0,33.256,near,HS1306601,False,1,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,391,18,0.2954826038159371,0.0,0.5555555555555556,0.8888888888888888,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,391,E,MH0101924,MH0100292.1,40,6,18,-12.1274,0.0,0.0,0.0,30.3184,near,HS1313402;MH0100292,False,2,MH0100334,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,392,24,0.3107323232323232,0.0,0.6666666666666666,0.9583333333333334,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,392,E,MH0101924,MH0100292.1,40,6,24,-12.1274,0.0,0.0,0.0,30.3184,near,HS1313402;MH0100292,False,2,MH0100334,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,393,6,0.2889610389610389,0.0,0.6666666666666666,0.6666666666666666,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,393,E,MH0101924,MH0100292.1,50,18,6,-15.1592,0.0,0.0,0.0,30.3184,near,HS1313402;MH0100292,False,2,MH0100334,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,399,21,0.5714285714285714,0.1428571428571428,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,399,E,MH0200661,VP0232532.1,60,0,24,-0.8409,0.0,0.0,0.0,1.4016,far,HS1306571,True,1,MH0201710,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,408,12,0.7666666666666666,0.5833333333333334,0.9166666666666666,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,408,E,MH0201710,25,60,6,12,-2.0695,0.0,0.0,0.0,3.4491,far,HS1306571,True,0,MH0201710,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,7,25,410,18,0.7638888888888888,0.5555555555555556,0.9444444444444444,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_thesis_learnable_layout_network_v2_2_clean_generalization_scen_N25_s7.json,410,E,MH0201710,25,60,6,18,-2.0695,0.0,0.0,0.0,3.4491,far,HS1306571,True,0,MH0201710,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,14,6,0.85,0.8333333333333334,0.8333333333333334,0.8333333333333334,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,14,I,VP0232532,,40,14,6,0.5776,0.0,0.0,0.0,1.444,far,HS1306571,True,2,MH0201710,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,21,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,21,I,HS1308259,,50,2,24,6.1481,0.0,0.0,0.0,12.2961,near,HS1308324,False,0,HS1308259,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,22,11,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,22,I,HS1308259,,60,2,12,7.3777,0.0,0.0,0.0,12.2961,near,HS1308324,False,0,HS1308259,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,35,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,35,I,HS1311288,,40,14,24,0.1439,0.0,0.0,0.0,0.3597,near,HS1313001,False,0,HS1311288,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,49,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,49,I,HS1314505,,50,14,12,12.5795,0.0,0.0,0.0,25.1591,near,HS2003013,False,2,MH0242298,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,50,5,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,50,I,HS1314505,,50,2,6,12.5795,0.0,0.0,0.0,25.1591,near,HS2003013,False,2,MH0242298,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,51,6,0.45,0.1666666666666666,0.8333333333333334,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,51,I,HS1316563,,50,20,6,23.2201,0.0,0.0,0.0,46.4402,direct,HS1316563,False,2,HS1316267,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,53,18,0.8611111111111112,0.7222222222222222,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,53,I,HS1316563,,50,14,18,23.2201,0.0,0.0,0.0,46.4402,direct,HS1316563,False,2,HS1316267,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,55,18,0.9444444444444444,0.8888888888888888,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,55,I,HS1316563,,60,14,18,27.8641,0.0,0.0,0.0,46.4402,direct,HS1316563,False,2,HS1316267,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,59,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,59,I,HS1316814,,60,2,24,2.0955,0.0,0.0,0.0,3.4925,far,HS1316467,True,4,HS1316721,far
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,72,12,0.5902777777777777,0.4166666666666667,0.75,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,72,I,MH0201710,,60,20,12,9.4275,0.0,0.0,0.0,15.7126,far,HS1306571,True,0,MH0201710,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,81,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,81,I,HS1313471,,60,14,12,3.044,0.0,0.0,0.0,5.0733,near,HS1313487,False,1,HS1313487,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,88,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,88,I,MH0200661,,50,2,24,1.7404,0.0,0.0,0.0,3.4808,far,HS1306571,True,1,MH0201710,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,89,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,89,I,MH0200661,,50,20,12,1.7404,0.0,0.0,0.0,3.4808,far,HS1306571,True,1,MH0201710,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,92,12,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,92,I,HS1314237,,50,20,12,13.6559,0.0,0.0,0.0,27.3118,far,HS1306601,True,2,HS2003111,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,100,11,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,100,I,HS1306601,,60,2,12,86.3997,0.0,0.0,0.0,143.9995,direct,HS1306601,False,0,HS1306601,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,103,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,103,I,HS1316202,,50,20,24,37.9266,0.0,0.0,0.0,75.8532,near,HS1316267,False,1,HS1316207,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,107,24,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,107,I,HS1313618,,50,20,24,2.057,0.0,0.0,0.0,4.114,near,HS1313640,False,2,MH0241587,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,122,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,122,I,HS1313140,,60,8,6,5.4027,0.0,0.0,0.0,9.0045,near,HS1313044,False,1,HS1313044,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,131,6,0.8333333333333334,0.6666666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,131,I,HS2003085,,50,14,6,15.6964,0.0,0.0,0.0,31.3929,far,HS1306601,True,1,HS2003111,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,135,23,0.8695652173913043,0.7391304347826086,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,135,I,HS2003085,,50,2,24,15.6964,0.0,0.0,0.0,31.3929,far,HS1306601,True,1,HS2003111,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,150,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,150,I,HS1311473,,40,20,6,0.74,0.0,0.0,0.0,1.85,near,HS1313001,False,3,HS1313044,far
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,152,17,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,152,I,HS1316721,,60,2,18,9.9812,0.0,0.0,0.0,16.6354,near,HS1316467,False,0,HS1316721,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,161,12,0.9583333333333334,0.9166666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,161,I,HS1313835,,60,20,12,40.906,0.0,0.0,0.0,68.1766,direct,HS1313835,False,1,HS1308301,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,167,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,167,I,HS1313205,,50,8,6,31.3426,0.0,0.0,0.0,62.6852,direct,HS1313205,False,2,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,170,6,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,170,I,HS1313205,,60,20,6,37.6111,0.0,0.0,0.0,62.6852,direct,HS1313205,False,2,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,175,23,1.0,1.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,175,I,HS1306904,,50,2,24,95.6227,0.0,0.0,0.0,191.2455,direct,HS1306904,False,1,HS1306601,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,188,6,0.8333333333333334,0.6666666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,188,I,HS1313925,,60,20,6,1.2007,0.0,0.0,0.0,2.0012,near,HS1313959,False,0,HS1313925,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,189,5,0.8,0.6,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,189,I,HS1313925,,40,2,6,0.8005,0.0,0.0,0.0,2.0012,near,HS1313959,False,0,HS1313925,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,190,24,0.875,0.75,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,190,I,HS1313925,,50,14,24,1.0006,0.0,0.0,0.0,2.0012,near,HS1313959,False,0,HS1313925,direct
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,192,6,0.8333333333333334,0.6666666666666666,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,192,I,HS1313001,,60,14,6,4.2315,0.0,0.0,0.0,7.0525,direct,HS1313001,False,2,HS1311288,near
v2_2 clean,learnable_layout_network_v2_2_clean_generalization,42,25,206,6,0.5,0.0,1.0,1.0,E:\11.16\script2_new\chapter5_layout_optimization\outputs\raw_metrics_from_main_reports_20260413\last_run_metrics_ch5_llnv22clean_gen_scen_N25_s42.json,206,I,MH0242782,,60,14,6,5.3314,0.0,0.0,0.0,8.8856,far,HS1316563,True,1,MH0258475,near
