scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
7,7.0,0-hop,0.0,1,0.00014408454667619682,0.0008259299016123204,True,I,MH0258475,8,12,1.1101,1.1101
7,7.0,1-hop,0.0,1,5.6938526482329036e-05,0.00023753105238489116,True,I,MH0258475,8,12,1.1101,1.1101
7,7.0,2-hop,0.0,1,0.0013491169467489109,0.003349058193933668,True,I,MH0258475,8,12,1.1101,1.1101
7,7.0,3+-hop,0.008,125,0.07028128389514685,0.15438323790582456,True,I,MH0258475,8,12,1.1101,1.1101
7,7.166667,0-hop,0.0,1,0.0003689101799399779,0.002114688602285381,True,I,MH0258475,8,12,1.1101,1.1101
7,7.166667,1-hop,0.0,1,0.0004181255852522149,0.0017442989207813548,True,I,MH0258475,8,12,1.1101,1.1101
7,7.166667,2-hop,0.0,1,0.0010454735565395361,0.002595291527178005,True,I,MH0258475,8,12,1.1101,1.1101
7,7.166667,3+-hop,0.008,125,0.06891549186456843,0.15047887365181192,True,I,MH0258475,8,12,1.1101,1.1101
7,7.333333,0-hop,0.0,1,0.00022036467344057606,0.0012631873247491985,True,I,MH0258475,8,12,1.1101,1.1101
7,7.333333,1-hop,0.0,1,0.00027234523454792477,0.001136145491827144,True,I,MH0258475,8,12,1.1101,1.1101
7,7.333333,2-hop,0.0,1,0.00043207353273017697,0.0010725826316680166,True,I,MH0258475,8,12,1.1101,1.1101
7,7.333333,3+-hop,0.008,125,0.06351421922358684,0.15569024403480444,True,I,MH0258475,8,12,1.1101,1.1101
7,7.5,0-hop,0.0,1,0.0004107289895946159,0.0023544048393168257,True,I,MH0258475,8,12,1.1101,1.1101
7,7.5,1-hop,0.0,1,0.0005120197397742233,0.0021359981570326465,True,I,MH0258475,8,12,1.1101,1.1101
7,7.5,2-hop,0.0,1,0.0007752425981785904,0.0019244681359707563,True,I,MH0258475,8,12,1.1101,1.1101
7,7.5,3+-hop,0.008,125,0.0656332682384908,0.1604070068917679,True,I,MH0258475,8,12,1.1101,1.1101
7,7.666667,0-hop,0.0,1,0.00044535220132428,0.002552874047271853,True,I,MH0258475,8,12,1.1101,1.1101
7,7.666667,1-hop,0.0,1,0.0005408177190818694,0.002256134991511959,True,I,MH0258475,8,12,1.1101,1.1101
7,7.666667,2-hop,0.0,1,0.0006694915309717855,0.001661950880517367,True,I,MH0258475,8,12,1.1101,1.1101
7,7.666667,3+-hop,0.008,125,0.060384194804316935,0.1481672966359832,True,I,MH0258475,8,12,1.1101,1.1101
7,7.833333,0-hop,0.0,1,0.0005772587627416876,0.0033089965864802656,True,I,MH0258475,8,12,1.1101,1.1101
7,7.833333,1-hop,0.0,1,0.0007039947066248913,0.002936862154132147,True,I,MH0258475,8,12,1.1101,1.1101
7,7.833333,2-hop,0.0,1,0.0007804310179009122,0.0019373479086446392,True,I,MH0258475,8,12,1.1101,1.1101
7,7.833333,3+-hop,0.008,125,0.05945203279516972,0.145808389589925,True,I,MH0258475,8,12,1.1101,1.1101
7,8.0,0-hop,0.0,1,0.0003721686006350441,0.002133366712784875,True,I,MH0258475,8,12,1.1101,1.1101
7,8.0,1-hop,0.0,1,0.0003617068636404358,0.00150893634386579,True,I,MH0258475,8,12,1.1101,1.1101
7,8.0,2-hop,0.0,1,0.00031504535407866327,0.0007820709887904555,True,I,MH0258475,8,12,1.1101,1.1101
7,8.0,3+-hop,0.008,125,0.06170397500935135,0.15019745149292285,True,I,MH0258475,8,12,1.1101,1.1101
7,8.166667,0-hop,0.0,1,0.00028521201136293497,0.0016349090441532888,True,I,MH0258475,8,12,1.1101,1.1101
7,8.166667,1-hop,0.0,1,0.00027544814429888157,0.0011490899332121673,True,I,MH0258475,8,12,1.1101,1.1101
7,8.166667,2-hop,0.0,1,4.3369083331107935e-05,0.00010765974309599365,True,I,MH0258475,8,12,1.1101,1.1101
7,8.166667,3+-hop,0.008,125,0.05892343234059966,0.14391665909016804,True,I,MH0258475,8,12,1.1101,1.1101
7,8.333333,0-hop,0.0,1,0.00019250870881013548,0.001103509728106998,True,I,MH0258475,8,12,1.1101,1.1101
7,8.333333,1-hop,0.0,1,0.0001887802270031323,0.0007875364671305498,True,I,MH0258475,8,12,1.1101,1.1101
7,8.333333,2-hop,0.0,1,0.00012051083545018098,0.0002991570166654616,True,I,MH0258475,8,12,1.1101,1.1101
7,8.333333,3+-hop,0.008,125,0.0578065155003506,0.14133199782401587,True,I,MH0258475,8,12,1.1101,1.1101
7,8.5,0-hop,0.0,1,9.880079596774533e-05,0.0005663517259504958,True,I,MH0258475,8,12,1.1101,1.1101
7,8.5,1-hop,0.0,1,9.779351723824672e-05,0.0004079662488847493,True,I,MH0258475,8,12,1.1101,1.1101
7,8.5,2-hop,0.0,1,8.610602401284025e-05,0.00021375025045988264,True,I,MH0258475,8,12,1.1101,1.1101
7,8.5,3+-hop,0.008,125,0.058389851840737285,0.14209902111608314,True,I,MH0258475,8,12,1.1101,1.1101
7,8.666667,0-hop,0.0,1,5.362425186161996e-06,3.0738808627156455e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,8.666667,1-hop,0.0,1,5.313208962634911e-06,2.2165169954427714e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,8.666667,2-hop,0.0,1,5.388566295365293e-06,1.337661805267253e-05,True,I,MH0258475,8,12,1.1101,1.1101
7,8.666667,3+-hop,0.008,125,0.059216974531964894,0.14405917577303015,True,I,MH0258475,8,12,1.1101,1.1101
7,8.833333,0-hop,0.0,1,8.737951194725483e-05,0.0005008819708314448,True,I,MH0258475,8,12,1.1101,1.1101
7,8.833333,1-hop,0.0,1,8.636138778117803e-05,0.0003602747136677184,True,I,MH0258475,8,12,1.1101,1.1101
7,8.833333,2-hop,0.0,1,9.33483059209727e-05,0.00023172854628194432,True,I,MH0258475,8,12,1.1101,1.1101
7,8.833333,3+-hop,0.008,125,0.05991253272063401,0.14586090372739535,True,I,MH0258475,8,12,1.1101,1.1101
7,9.0,0-hop,0.0,1,7.066922349889037e-05,0.0004050942738684421,True,I,MH0258475,8,12,1.1101,1.1101
7,9.0,1-hop,0.0,1,0.000135219644379019,0.0005640972188212011,True,I,MH0258475,8,12,1.1101,1.1101
7,9.0,2-hop,0.0,1,0.00037528043669615057,0.0009315990170970424,True,I,MH0258475,8,12,1.1101,1.1101
7,9.0,3+-hop,0.008,125,0.06057941152651093,0.14741894671497702,True,I,MH0258475,8,12,1.1101,1.1101
