scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
21,2.333333,3+-hop,0.02459016393442623,122,0.03381421882893539,0.019724503182146354,True,I,HS1308259,2,24,6.1481,6.1481
21,2.5,0-hop,0.0,1,0.0011289853337266946,0.004077488729385603,True,I,HS1308259,2,24,6.1481,6.1481
21,2.5,1-hop,0.0,2,0.00020946470252235068,0.00045867917747973477,True,I,HS1308259,2,24,6.1481,6.1481
21,2.5,2-hop,0.0,3,0.599524073824439,0.7520656925842115,True,I,HS1308259,2,24,6.1481,6.1481
21,2.5,3+-hop,0.02459016393442623,122,0.03312880441967974,0.01939330018915422,True,I,HS1308259,2,24,6.1481,6.1481
21,2.666667,0-hop,0.0,1,0.000685573867931295,0.002476046088591498,True,I,HS1308259,2,24,6.1481,6.1481
21,2.666667,1-hop,0.0,2,0.0007482337907295145,0.0002996539001548346,True,I,HS1308259,2,24,6.1481,6.1481
21,2.666667,2-hop,0.0,3,0.5962841181037414,0.7480016917741161,True,I,HS1308259,2,24,6.1481,6.1481
21,2.666667,3+-hop,0.02459016393442623,122,0.03247426290575452,0.019015097233130343,True,I,HS1308259,2,24,6.1481,6.1481
21,2.833333,0-hop,0.0,1,0.00018418126748608214,0.0006651964555283202,True,I,HS1308259,2,24,6.1481,6.1481
21,2.833333,1-hop,0.0,2,0.002020786810044672,0.0007329746840910492,True,I,HS1308259,2,24,6.1481,6.1481
21,2.833333,2-hop,0.0,3,0.5921873978352853,0.74286900927104,True,I,HS1308259,2,24,6.1481,6.1481
21,2.833333,3+-hop,0.02459016393442623,122,0.030357586654780798,0.01813633490378702,True,I,HS1308259,2,24,6.1481,6.1481
21,3.0,0-hop,0.0,1,0.00015265751545879235,0.0005513440078840914,True,I,HS1308259,2,24,6.1481,6.1481
21,3.0,1-hop,0.0,2,0.0034960936284140357,0.0012808772739129324,True,I,HS1308259,2,24,6.1481,6.1481
21,3.0,2-hop,0.0,3,0.5852337562630807,0.7341407337594268,True,I,HS1308259,2,24,6.1481,6.1481
21,3.0,3+-hop,0.02459016393442623,122,0.031021834543745495,0.02398883321098831,True,I,HS1308259,2,24,6.1481,6.1481
21,3.166667,0-hop,0.0,1,0.00017629341856887867,0.0006367083838960455,True,I,HS1308259,2,24,6.1481,6.1481
21,3.166667,1-hop,0.0,2,0.004941260011109116,0.0018937034355803039,True,I,HS1308259,2,24,6.1481,6.1481
21,3.166667,2-hop,0.0,3,0.5754765871414538,0.7218815278140202,True,I,HS1308259,2,24,6.1481,6.1481
21,3.166667,3+-hop,0.02459016393442623,122,0.030951656397712798,0.02418319324911117,True,I,HS1308259,2,24,6.1481,6.1481
21,3.333333,0-hop,0.0,1,0.0003058344133315913,0.0011045638381337066,True,I,HS1308259,2,24,6.1481,6.1481
21,3.333333,1-hop,0.0,2,0.005309987694770882,0.0024206123223116235,True,I,HS1308259,2,24,6.1481,6.1481
21,3.333333,2-hop,0.0,3,0.5686208823836487,0.713262002700114,True,I,HS1308259,2,24,6.1481,6.1481
